domain,model,polisher,polish_type,ai_rate,human_rate
news,fastdetectgpt,llama2,75,0.4516129032258064,0.5483870967741935
news,gltr,llama2,75,0.7419354838709677,0.2580645161290322
news,gpt2-base,llama2,75,0.4193548387096774,0.5806451612903226
news,gpt2-large,llama2,75,0.4838709677419355,0.5161290322580645
news,llmdet,llama2,75,0.8387096774193549,0.1612903225806451
news,radar,llama2,75,0.2580645161290322,0.7419354838709677
news,zerogpt,llama2,75,0.4516129032258064,0.5483870967741935
paper_abstract,binoculars,llama2,75,0.3333333333333333,0.6666666666666666
paper_abstract,chatgpt-roberta,llama2,75,0.2051282051282051,0.7948717948717948
paper_abstract,detectgpt,llama2,75,0.3076923076923077,0.6923076923076923
paper_abstract,fastdetectgpt,llama2,75,0.358974358974359,0.6410256410256411
paper_abstract,gltr,llama2,75,0.3076923076923077,0.6923076923076923
paper_abstract,gpt2-base,llama2,75,0.1794871794871795,0.8205128205128205
paper_abstract,gpt2-large,llama2,75,0.4102564102564102,0.5897435897435898
paper_abstract,llmdet,llama2,75,0.3333333333333333,0.6666666666666666
paper_abstract,radar,llama2,75,0.1025641025641025,0.8974358974358975
paper_abstract,zerogpt,llama2,75,0.1538461538461538,0.8461538461538461
speech,binoculars,llama2,75,0.3666666666666666,0.6333333333333333
speech,chatgpt-roberta,llama2,75,0.4666666666666667,0.5333333333333333
speech,detectgpt,llama2,75,0.6333333333333333,0.3666666666666666
speech,fastdetectgpt,llama2,75,0.3,0.7
speech,gltr,llama2,75,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama2,75,0.4333333333333333,0.5666666666666667
speech,gpt2-large,llama2,75,0.3666666666666666,0.6333333333333333
speech,llmdet,llama2,75,0.7333333333333333,0.2666666666666666
speech,radar,llama2,75,0.4666666666666667,0.5333333333333333
speech,zerogpt,llama2,75,0.5,0.5
blog,binoculars,llama2,average,0.2584228526004217,0.7415771473995783
blog,chatgpt-roberta,llama2,average,0.2205573951554177,0.7794426048445822
blog,detectgpt,llama2,average,0.3128418745866064,0.6871581254133936
blog,fastdetectgpt,llama2,average,0.2313166884973536,0.7686833115026463
blog,gltr,llama2,average,0.4534912454117487,0.5465087545882513
blog,gpt2-base,llama2,average,0.2634687340320018,0.7365312659679982
blog,gpt2-large,llama2,average,0.4205100949333447,0.5794899050666553
blog,llmdet,llama2,average,0.6758009320927527,0.3241990679072472
blog,radar,llama2,average,0.6853101549995587,0.3146898450004412
blog,zerogpt,llama2,average,0.1880944863068103,0.8119055136931896
email_content,binoculars,llama2,average,0.2510860484544694,0.7489139515455304
email_content,chatgpt-roberta,llama2,average,0.1153419262441818,0.8846580737558181
email_content,detectgpt,llama2,average,0.2448502207900704,0.7551497792099297
email_content,fastdetectgpt,llama2,average,0.1722520587182241,0.8277479412817758
email_content,gltr,llama2,average,0.2736484067311134,0.7263515932688865
email_content,gpt2-base,llama2,average,0.4147213271273421,0.5852786728726578
email_content,gpt2-large,llama2,average,0.632515813342881,0.3674841866571189
email_content,llmdet,llama2,average,0.8643632891753191,0.1356367108246807
email_content,radar,llama2,average,0.6213330946413652,0.3786669053586347
email_content,zerogpt,llama2,average,0.1436448263515932,0.8563551736484067
game_review,binoculars,llama2,average,0.5270184906807297,0.4729815093192702
game_review,chatgpt-roberta,llama2,average,0.4185531103937176,0.5814468896062824
game_review,detectgpt,llama2,average,0.5799682923022581,0.4200317076977419
game_review,fastdetectgpt,llama2,average,0.5211377806254467,0.4788622193745534
game_review,gltr,llama2,average,0.5021232931100104,0.4978767068899897
game_review,gpt2-base,llama2,average,0.6527778462313566,0.3472221537686433
game_review,gpt2-large,llama2,average,0.6395048341917412,0.3604951658082588
game_review,llmdet,llama2,average,0.7803639539882424,0.2196360460117576
game_review,radar,llama2,average,0.6767825996478748,0.3232174003521252
game_review,zerogpt,llama2,average,0.358049730155992,0.641950269844008
news,binoculars,llama2,average,0.4257700880938886,0.5742299119061114
news,chatgpt-roberta,llama2,average,0.754572210115718,0.2454277898842821
news,detectgpt,llama2,average,0.5336420491950445,0.4663579508049554
news,fastdetectgpt,llama2,average,0.414547050491751,0.5854529495082491
news,gltr,llama2,average,0.7079986320041215,0.2920013679958786
news,gpt2-base,llama2,average,0.4412114919281496,0.5587885080718504
news,gpt2-large,llama2,average,0.5469155404097122,0.4530844595902877
news,llmdet,llama2,average,0.7721527393948782,0.2278472606051218
news,radar,llama2,average,0.2561904527206777,0.7438095472793224
news,zerogpt,llama2,average,0.4353758365516294,0.5646241634483705
paper_abstract,binoculars,llama2,average,0.3107102928890854,0.6892897071109145
paper_abstract,chatgpt-roberta,llama2,average,0.188908923893444,0.8110910761065558
paper_abstract,detectgpt,llama2,average,0.2967193861350208,0.7032806138649793
paper_abstract,fastdetectgpt,llama2,average,0.3701822429376609,0.6298177570623392
paper_abstract,gltr,llama2,average,0.3001483015608402,0.6998516984391597
paper_abstract,gpt2-base,llama2,average,0.2393938513327058,0.7606061486672943
paper_abstract,gpt2-large,llama2,average,0.4360541247538151,0.5639458752461849
paper_abstract,llmdet,llama2,average,0.3901220575949678,0.6098779424050322
paper_abstract,radar,llama2,average,0.1010143666103418,0.8989856333896581
paper_abstract,zerogpt,llama2,average,0.1743721813961752,0.8256278186038247
speech,binoculars,llama2,average,0.3571089738577423,0.6428910261422577
speech,chatgpt-roberta,llama2,average,0.4368545885787265,0.5631454114212735
speech,detectgpt,llama2,average,0.5456166757890896,0.4543833242109104
speech,fastdetectgpt,llama2,average,0.2863346104725415,0.7136653895274586
speech,gltr,llama2,average,0.5970919018948575,0.4029080981051424
speech,gpt2-base,llama2,average,0.428381812495113,0.571618187504887
speech,gpt2-large,llama2,average,0.3677040164724894,0.6322959835275107
speech,llmdet,llama2,average,0.7409270988088722,0.2590729011911278
speech,radar,llama2,average,0.5332134386321578,0.4667865613678422
speech,zerogpt,llama2,average,0.4426851200250215,0.5573148799749784
blog,binoculars,llama70b,1,0.0,1.0
blog,chatgpt-roberta,llama70b,1,0.0192307692307692,0.9807692307692308
blog,detectgpt,llama70b,1,0.173076923076923,0.8269230769230769
blog,fastdetectgpt,llama70b,1,0.0192307692307692,0.9807692307692308
blog,gltr,llama70b,1,0.1538461538461538,0.8461538461538461
blog,gpt2-base,llama70b,1,0.0769230769230769,0.9230769230769232
blog,gpt2-large,llama70b,1,0.1346153846153846,0.8653846153846154
blog,llmdet,llama70b,1,0.5961538461538461,0.4038461538461538
blog,radar,llama70b,1,0.2692307692307692,0.7307692307692307
blog,zerogpt,llama70b,1,0.0,1.0
email_content,binoculars,llama70b,1,0.0,1.0
email_content,chatgpt-roberta,llama70b,1,0.0714285714285714,0.9285714285714286
email_content,detectgpt,llama70b,1,0.1904761904761904,0.8095238095238095
email_content,fastdetectgpt,llama70b,1,0.1904761904761904,0.8095238095238095
email_content,gltr,llama70b,1,0.0476190476190476,0.9523809523809524
email_content,gpt2-base,llama70b,1,0.2619047619047619,0.7380952380952381
email_content,gpt2-large,llama70b,1,0.4523809523809524,0.5476190476190477
email_content,llmdet,llama70b,1,0.6904761904761905,0.3095238095238095
email_content,radar,llama70b,1,0.5,0.5
email_content,zerogpt,llama70b,1,0.0238095238095238,0.9761904761904762
game_review,binoculars,llama70b,1,0.0588235294117647,0.9411764705882352
game_review,chatgpt-roberta,llama70b,1,0.0784313725490196,0.9215686274509804
game_review,detectgpt,llama70b,1,0.2745098039215686,0.7254901960784313
game_review,fastdetectgpt,llama70b,1,0.0980392156862745,0.9019607843137256
game_review,gltr,llama70b,1,0.3137254901960784,0.6862745098039216
game_review,gpt2-base,llama70b,1,0.2156862745098039,0.7843137254901961
game_review,gpt2-large,llama70b,1,0.2352941176470588,0.7647058823529411
game_review,llmdet,llama70b,1,0.6470588235294118,0.3529411764705882
game_review,radar,llama70b,1,0.0980392156862745,0.9019607843137256
game_review,zerogpt,llama70b,1,0.0,1.0
news,binoculars,llama70b,1,0.06,0.94
news,chatgpt-roberta,llama70b,1,0.36,0.64
news,detectgpt,llama70b,1,0.48,0.52
news,fastdetectgpt,llama70b,1,0.12,0.88
news,gltr,llama70b,1,0.46,0.54
news,gpt2-base,llama70b,1,0.06,0.94
news,gpt2-large,llama70b,1,0.08,0.92
news,llmdet,llama70b,1,0.66,0.34
news,radar,llama70b,1,0.04,0.96
news,zerogpt,llama70b,1,0.1,0.9
paper_abstract,binoculars,llama70b,1,0.0784313725490196,0.9215686274509804
paper_abstract,chatgpt-roberta,llama70b,1,0.0,1.0
paper_abstract,detectgpt,llama70b,1,0.2745098039215686,0.7254901960784313
paper_abstract,fastdetectgpt,llama70b,1,0.0980392156862745,0.9019607843137256
paper_abstract,gltr,llama70b,1,0.0980392156862745,0.9019607843137256
paper_abstract,gpt2-base,llama70b,1,0.2352941176470588,0.7647058823529411
paper_abstract,gpt2-large,llama70b,1,0.3137254901960784,0.6862745098039216
paper_abstract,llmdet,llama70b,1,0.4313725490196078,0.5686274509803921
paper_abstract,radar,llama70b,1,0.0196078431372549,0.9803921568627452
paper_abstract,zerogpt,llama70b,1,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,1,0.0192307692307692,0.9807692307692308
speech,chatgpt-roberta,llama70b,1,0.3653846153846153,0.6346153846153846
speech,detectgpt,llama70b,1,0.4230769230769231,0.5769230769230769
speech,fastdetectgpt,llama70b,1,0.0769230769230769,0.9230769230769232
speech,gltr,llama70b,1,0.6538461538461539,0.3461538461538461
speech,gpt2-base,llama70b,1,0.3269230769230769,0.6730769230769231
speech,gpt2-large,llama70b,1,0.2307692307692307,0.7692307692307693
speech,llmdet,llama70b,1,0.903846153846154,0.0961538461538461
speech,radar,llama70b,1,0.1346153846153846,0.8653846153846154
speech,zerogpt,llama70b,1,0.0961538461538461,0.903846153846154
blog,binoculars,llama70b,10,0.0192307692307692,0.9807692307692308
blog,chatgpt-roberta,llama70b,10,0.0769230769230769,0.9230769230769232
blog,detectgpt,llama70b,10,0.2307692307692307,0.7692307692307693
blog,fastdetectgpt,llama70b,10,0.0769230769230769,0.9230769230769232
blog,gltr,llama70b,10,0.2692307692307692,0.7307692307692307
blog,gpt2-base,llama70b,10,0.0384615384615384,0.9615384615384616
blog,gpt2-large,llama70b,10,0.1538461538461538,0.8461538461538461
blog,llmdet,llama70b,10,0.7692307692307693,0.2307692307692307
blog,radar,llama70b,10,0.3269230769230769,0.6730769230769231
blog,zerogpt,llama70b,10,0.0,1.0
email_content,binoculars,llama70b,10,0.0232558139534883,0.9767441860465116
email_content,chatgpt-roberta,llama70b,10,0.0930232558139534,0.9069767441860463
email_content,detectgpt,llama70b,10,0.2093023255813953,0.7906976744186046
email_content,fastdetectgpt,llama70b,10,0.1627906976744186,0.8372093023255814
email_content,gltr,llama70b,10,0.1627906976744186,0.8372093023255814
email_content,gpt2-base,llama70b,10,0.3023255813953488,0.6976744186046512
email_content,gpt2-large,llama70b,10,0.4418604651162791,0.5581395348837209
email_content,llmdet,llama70b,10,0.7906976744186046,0.2093023255813953
email_content,radar,llama70b,10,0.3953488372093023,0.6046511627906976
email_content,zerogpt,llama70b,10,0.0697674418604651,0.9302325581395348
game_review,binoculars,llama70b,10,0.1176470588235294,0.8823529411764706
game_review,chatgpt-roberta,llama70b,10,0.1372549019607843,0.8627450980392157
game_review,detectgpt,llama70b,10,0.2941176470588235,0.7058823529411765
game_review,fastdetectgpt,llama70b,10,0.1764705882352941,0.8235294117647058
game_review,gltr,llama70b,10,0.4509803921568627,0.5490196078431373
game_review,gpt2-base,llama70b,10,0.4509803921568627,0.5490196078431373
game_review,gpt2-large,llama70b,10,0.3137254901960784,0.6862745098039216
game_review,llmdet,llama70b,10,0.7450980392156863,0.2549019607843137
game_review,radar,llama70b,10,0.0784313725490196,0.9215686274509804
game_review,zerogpt,llama70b,10,0.0,1.0
news,binoculars,llama70b,10,0.1020408163265306,0.8979591836734694
news,chatgpt-roberta,llama70b,10,0.4489795918367347,0.5510204081632653
news,detectgpt,llama70b,10,0.5510204081632653,0.4489795918367347
news,fastdetectgpt,llama70b,10,0.1632653061224489,0.8367346938775511
news,gltr,llama70b,10,0.4897959183673469,0.5102040816326531
news,gpt2-base,llama70b,10,0.1224489795918367,0.8775510204081632
news,gpt2-large,llama70b,10,0.1836734693877551,0.8163265306122449
news,llmdet,llama70b,10,0.7551020408163265,0.2448979591836734
news,radar,llama70b,10,0.0204081632653061,0.979591836734694
news,zerogpt,llama70b,10,0.0816326530612244,0.9183673469387756
paper_abstract,binoculars,llama70b,10,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama70b,10,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama70b,10,0.2745098039215686,0.7254901960784313
paper_abstract,fastdetectgpt,llama70b,10,0.1568627450980392,0.8431372549019608
paper_abstract,gltr,llama70b,10,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-base,llama70b,10,0.1764705882352941,0.8235294117647058
paper_abstract,gpt2-large,llama70b,10,0.3725490196078431,0.6274509803921569
paper_abstract,llmdet,llama70b,10,0.5294117647058824,0.4705882352941176
paper_abstract,radar,llama70b,10,0.0,1.0
paper_abstract,zerogpt,llama70b,10,0.0588235294117647,0.9411764705882352
speech,binoculars,llama70b,10,0.0588235294117647,0.9411764705882352
speech,chatgpt-roberta,llama70b,10,0.4117647058823529,0.5882352941176471
speech,detectgpt,llama70b,10,0.3725490196078431,0.6274509803921569
speech,fastdetectgpt,llama70b,10,0.1372549019607843,0.8627450980392157
speech,gltr,llama70b,10,0.6862745098039216,0.3137254901960784
speech,gpt2-base,llama70b,10,0.3725490196078431,0.6274509803921569
speech,gpt2-large,llama70b,10,0.2941176470588235,0.7058823529411765
speech,llmdet,llama70b,10,0.9019607843137256,0.0980392156862745
speech,radar,llama70b,10,0.1568627450980392,0.8431372549019608
speech,zerogpt,llama70b,10,0.1372549019607843,0.8627450980392157
blog,binoculars,llama70b,20,0.0384615384615384,0.9615384615384616
blog,chatgpt-roberta,llama70b,20,0.1346153846153846,0.8653846153846154
blog,detectgpt,llama70b,20,0.173076923076923,0.8269230769230769
blog,fastdetectgpt,llama70b,20,0.0192307692307692,0.9807692307692308
blog,gltr,llama70b,20,0.2692307692307692,0.7307692307692307
blog,gpt2-base,llama70b,20,0.0576923076923076,0.9423076923076924
blog,gpt2-large,llama70b,20,0.2115384615384615,0.7884615384615384
blog,llmdet,llama70b,20,0.8076923076923077,0.1923076923076923
blog,radar,llama70b,20,0.3846153846153846,0.6153846153846154
blog,zerogpt,llama70b,20,0.0192307692307692,0.9807692307692308
email_content,binoculars,llama70b,20,0.0697674418604651,0.9302325581395348
email_content,chatgpt-roberta,llama70b,20,0.1162790697674418,0.8837209302325582
email_content,detectgpt,llama70b,20,0.2093023255813953,0.7906976744186046
email_content,fastdetectgpt,llama70b,20,0.1860465116279069,0.813953488372093
email_content,gltr,llama70b,20,0.1627906976744186,0.8372093023255814
email_content,gpt2-base,llama70b,20,0.3720930232558139,0.627906976744186
email_content,gpt2-large,llama70b,20,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,20,0.8837209302325582,0.1162790697674418
email_content,radar,llama70b,20,0.4186046511627907,0.5813953488372093
email_content,zerogpt,llama70b,20,0.0697674418604651,0.9302325581395348
game_review,binoculars,llama70b,20,0.1632653061224489,0.8367346938775511
game_review,chatgpt-roberta,llama70b,20,0.1632653061224489,0.8367346938775511
game_review,detectgpt,llama70b,20,0.3877551020408163,0.6122448979591837
game_review,fastdetectgpt,llama70b,20,0.2040816326530612,0.7959183673469388
game_review,gltr,llama70b,20,0.5102040816326531,0.4897959183673469
game_review,gpt2-base,llama70b,20,0.3877551020408163,0.6122448979591837
game_review,gpt2-large,llama70b,20,0.3877551020408163,0.6122448979591837
game_review,llmdet,llama70b,20,0.7346938775510204,0.2653061224489796
game_review,radar,llama70b,20,0.2040816326530612,0.7959183673469388
game_review,zerogpt,llama70b,20,0.0,1.0
news,binoculars,llama70b,20,0.1020408163265306,0.8979591836734694
news,chatgpt-roberta,llama70b,20,0.5510204081632653,0.4489795918367347
news,detectgpt,llama70b,20,0.4897959183673469,0.5102040816326531
news,fastdetectgpt,llama70b,20,0.2244897959183673,0.7755102040816326
news,gltr,llama70b,20,0.6122448979591837,0.3877551020408163
news,gpt2-base,llama70b,20,0.1020408163265306,0.8979591836734694
news,gpt2-large,llama70b,20,0.1428571428571428,0.8571428571428571
news,llmdet,llama70b,20,0.7142857142857143,0.2857142857142857
news,radar,llama70b,20,0.0204081632653061,0.979591836734694
news,zerogpt,llama70b,20,0.1428571428571428,0.8571428571428571
paper_abstract,binoculars,llama70b,20,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama70b,20,0.0,1.0
paper_abstract,detectgpt,llama70b,20,0.2549019607843137,0.7450980392156863
paper_abstract,fastdetectgpt,llama70b,20,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama70b,20,0.1764705882352941,0.8235294117647058
paper_abstract,gpt2-base,llama70b,20,0.1568627450980392,0.8431372549019608
paper_abstract,gpt2-large,llama70b,20,0.3137254901960784,0.6862745098039216
paper_abstract,llmdet,llama70b,20,0.4705882352941176,0.5294117647058824
paper_abstract,radar,llama70b,20,0.0,1.0
paper_abstract,zerogpt,llama70b,20,0.0588235294117647,0.9411764705882352
speech,binoculars,llama70b,20,0.0980392156862745,0.9019607843137256
speech,chatgpt-roberta,llama70b,20,0.4117647058823529,0.5882352941176471
speech,detectgpt,llama70b,20,0.4117647058823529,0.5882352941176471
speech,fastdetectgpt,llama70b,20,0.1372549019607843,0.8627450980392157
speech,gltr,llama70b,20,0.7058823529411765,0.2941176470588235
speech,gpt2-base,llama70b,20,0.3725490196078431,0.6274509803921569
speech,gpt2-large,llama70b,20,0.2352941176470588,0.7647058823529411
speech,llmdet,llama70b,20,0.9019607843137256,0.0980392156862745
speech,radar,llama70b,20,0.2549019607843137,0.7450980392156863
speech,zerogpt,llama70b,20,0.2156862745098039,0.7843137254901961
blog,binoculars,llama70b,35,0.0980392156862745,0.9019607843137256
blog,chatgpt-roberta,llama70b,35,0.0980392156862745,0.9019607843137256
blog,detectgpt,llama70b,35,0.3137254901960784,0.6862745098039216
blog,fastdetectgpt,llama70b,35,0.0784313725490196,0.9215686274509804
blog,gltr,llama70b,35,0.3529411764705882,0.6470588235294118
blog,gpt2-base,llama70b,35,0.1372549019607843,0.8627450980392157
blog,gpt2-large,llama70b,35,0.196078431372549,0.803921568627451
blog,llmdet,llama70b,35,0.7843137254901961,0.2156862745098039
blog,radar,llama70b,35,0.4901960784313725,0.5098039215686274
blog,zerogpt,llama70b,35,0.0392156862745098,0.9607843137254902
email_content,binoculars,llama70b,35,0.0930232558139534,0.9069767441860463
email_content,chatgpt-roberta,llama70b,35,0.1162790697674418,0.8837209302325582
email_content,detectgpt,llama70b,35,0.2558139534883721,0.7441860465116279
email_content,fastdetectgpt,llama70b,35,0.1627906976744186,0.8372093023255814
email_content,gltr,llama70b,35,0.2325581395348837,0.7674418604651163
email_content,gpt2-base,llama70b,35,0.2790697674418604,0.7209302325581395
email_content,gpt2-large,llama70b,35,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,35,0.9069767441860463,0.0930232558139534
email_content,radar,llama70b,35,0.4186046511627907,0.5813953488372093
email_content,zerogpt,llama70b,35,0.1162790697674418,0.8837209302325582
game_review,binoculars,llama70b,35,0.25,0.75
game_review,chatgpt-roberta,llama70b,35,0.1875,0.8125
game_review,detectgpt,llama70b,35,0.4375,0.5625
game_review,fastdetectgpt,llama70b,35,0.25,0.75
game_review,gltr,llama70b,35,0.5625,0.4375
game_review,gpt2-base,llama70b,35,0.375,0.625
game_review,gpt2-large,llama70b,35,0.4791666666666667,0.5208333333333334
game_review,llmdet,llama70b,35,0.7291666666666666,0.2708333333333333
game_review,radar,llama70b,35,0.3333333333333333,0.6666666666666666
game_review,zerogpt,llama70b,35,0.125,0.875
news,binoculars,llama70b,35,0.12,0.88
news,chatgpt-roberta,llama70b,35,0.62,0.38
news,detectgpt,llama70b,35,0.44,0.56
news,fastdetectgpt,llama70b,35,0.16,0.84
news,gltr,llama70b,35,0.54,0.46
news,gpt2-base,llama70b,35,0.06,0.94
news,gpt2-large,llama70b,35,0.2,0.8
news,llmdet,llama70b,35,0.76,0.24
news,radar,llama70b,35,0.06,0.94
news,zerogpt,llama70b,35,0.22,0.78
paper_abstract,binoculars,llama70b,35,0.0588235294117647,0.9411764705882352
paper_abstract,chatgpt-roberta,llama70b,35,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,llama70b,35,0.2156862745098039,0.7843137254901961
paper_abstract,fastdetectgpt,llama70b,35,0.1568627450980392,0.8431372549019608
paper_abstract,gltr,llama70b,35,0.0784313725490196,0.9215686274509804
paper_abstract,gpt2-base,llama70b,35,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-large,llama70b,35,0.2941176470588235,0.7058823529411765
paper_abstract,llmdet,llama70b,35,0.4117647058823529,0.5882352941176471
paper_abstract,radar,llama70b,35,0.0,1.0
paper_abstract,zerogpt,llama70b,35,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,35,0.2,0.8
speech,chatgpt-roberta,llama70b,35,0.44,0.56
speech,detectgpt,llama70b,35,0.6,0.4
speech,fastdetectgpt,llama70b,35,0.14,0.86
speech,gltr,llama70b,35,0.62,0.38
speech,gpt2-base,llama70b,35,0.32,0.68
speech,gpt2-large,llama70b,35,0.28,0.72
speech,llmdet,llama70b,35,0.78,0.22
speech,radar,llama70b,35,0.42,0.58
speech,zerogpt,llama70b,35,0.5,0.5
blog,binoculars,llama70b,5,0.0192307692307692,0.9807692307692308
blog,chatgpt-roberta,llama70b,5,0.0576923076923076,0.9423076923076924
blog,detectgpt,llama70b,5,0.1923076923076923,0.8076923076923077
blog,fastdetectgpt,llama70b,5,0.0384615384615384,0.9615384615384616
blog,gltr,llama70b,5,0.25,0.75
blog,gpt2-base,llama70b,5,0.0384615384615384,0.9615384615384616
blog,gpt2-large,llama70b,5,0.1346153846153846,0.8653846153846154
blog,llmdet,llama70b,5,0.6923076923076923,0.3076923076923077
blog,radar,llama70b,5,0.2692307692307692,0.7307692307692307
blog,zerogpt,llama70b,5,0.0,1.0
email_content,binoculars,llama70b,5,0.0,1.0
email_content,chatgpt-roberta,llama70b,5,0.1162790697674418,0.8837209302325582
email_content,detectgpt,llama70b,5,0.2093023255813953,0.7906976744186046
email_content,fastdetectgpt,llama70b,5,0.1860465116279069,0.813953488372093
email_content,gltr,llama70b,5,0.0930232558139534,0.9069767441860463
email_content,gpt2-base,llama70b,5,0.3255813953488372,0.6744186046511628
email_content,gpt2-large,llama70b,5,0.4651162790697674,0.5348837209302325
email_content,llmdet,llama70b,5,0.7906976744186046,0.2093023255813953
email_content,radar,llama70b,5,0.4418604651162791,0.5581395348837209
email_content,zerogpt,llama70b,5,0.0232558139534883,0.9767441860465116
game_review,binoculars,llama70b,5,0.1176470588235294,0.8823529411764706
game_review,chatgpt-roberta,llama70b,5,0.0980392156862745,0.9019607843137256
game_review,detectgpt,llama70b,5,0.2745098039215686,0.7254901960784313
game_review,fastdetectgpt,llama70b,5,0.1372549019607843,0.8627450980392157
game_review,gltr,llama70b,5,0.4313725490196078,0.5686274509803921
game_review,gpt2-base,llama70b,5,0.4117647058823529,0.5882352941176471
game_review,gpt2-large,llama70b,5,0.2745098039215686,0.7254901960784313
game_review,llmdet,llama70b,5,0.7254901960784313,0.2745098039215686
game_review,radar,llama70b,5,0.0784313725490196,0.9215686274509804
game_review,zerogpt,llama70b,5,0.0,1.0
news,binoculars,llama70b,5,0.06,0.94
news,chatgpt-roberta,llama70b,5,0.44,0.56
news,detectgpt,llama70b,5,0.42,0.58
news,fastdetectgpt,llama70b,5,0.14,0.86
news,gltr,llama70b,5,0.5,0.5
news,gpt2-base,llama70b,5,0.08,0.92
news,gpt2-large,llama70b,5,0.16,0.84
news,llmdet,llama70b,5,0.7,0.3
news,radar,llama70b,5,0.02,0.98
news,zerogpt,llama70b,5,0.1,0.9
paper_abstract,binoculars,llama70b,5,0.0980392156862745,0.9019607843137256
paper_abstract,chatgpt-roberta,llama70b,5,0.0,1.0
paper_abstract,detectgpt,llama70b,5,0.2156862745098039,0.7843137254901961
paper_abstract,fastdetectgpt,llama70b,5,0.0980392156862745,0.9019607843137256
paper_abstract,gltr,llama70b,5,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-base,llama70b,5,0.2156862745098039,0.7843137254901961
paper_abstract,gpt2-large,llama70b,5,0.3725490196078431,0.6274509803921569
paper_abstract,llmdet,llama70b,5,0.4901960784313725,0.5098039215686274
paper_abstract,radar,llama70b,5,0.0,1.0
paper_abstract,zerogpt,llama70b,5,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,5,0.0588235294117647,0.9411764705882352
speech,chatgpt-roberta,llama70b,5,0.3529411764705882,0.6470588235294118
speech,detectgpt,llama70b,5,0.4509803921568627,0.5490196078431373
speech,fastdetectgpt,llama70b,5,0.1372549019607843,0.8627450980392157
speech,gltr,llama70b,5,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama70b,5,0.3529411764705882,0.6470588235294118
speech,gpt2-large,llama70b,5,0.2352941176470588,0.7647058823529411
speech,llmdet,llama70b,5,0.8823529411764706,0.1176470588235294
speech,radar,llama70b,5,0.0980392156862745,0.9019607843137256
speech,zerogpt,llama70b,5,0.0980392156862745,0.9019607843137256
blog,binoculars,llama70b,50,0.2244897959183673,0.7755102040816326
blog,chatgpt-roberta,llama70b,50,0.1632653061224489,0.8367346938775511
blog,detectgpt,llama70b,50,0.4081632653061224,0.5918367346938775
blog,fastdetectgpt,llama70b,50,0.2244897959183673,0.7755102040816326
blog,gltr,llama70b,50,0.4081632653061224,0.5918367346938775
blog,gpt2-base,llama70b,50,0.1632653061224489,0.8367346938775511
blog,gpt2-large,llama70b,50,0.3265306122448979,0.673469387755102
blog,llmdet,llama70b,50,0.8163265306122449,0.1836734693877551
blog,radar,llama70b,50,0.5714285714285714,0.4285714285714285
blog,zerogpt,llama70b,50,0.1428571428571428,0.8571428571428571
email_content,binoculars,llama70b,50,0.0930232558139534,0.9069767441860463
email_content,chatgpt-roberta,llama70b,50,0.0697674418604651,0.9302325581395348
email_content,detectgpt,llama70b,50,0.2325581395348837,0.7674418604651163
email_content,fastdetectgpt,llama70b,50,0.2093023255813953,0.7906976744186046
email_content,gltr,llama70b,50,0.1627906976744186,0.8372093023255814
email_content,gpt2-base,llama70b,50,0.3255813953488372,0.6744186046511628
email_content,gpt2-large,llama70b,50,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,50,1.0,0.0
email_content,radar,llama70b,50,0.4651162790697674,0.5348837209302325
email_content,zerogpt,llama70b,50,0.1162790697674418,0.8837209302325582
game_review,binoculars,llama70b,50,0.2444444444444444,0.7555555555555555
game_review,chatgpt-roberta,llama70b,50,0.2222222222222222,0.7777777777777778
game_review,detectgpt,llama70b,50,0.4888888888888889,0.5111111111111111
game_review,fastdetectgpt,llama70b,50,0.2444444444444444,0.7555555555555555
game_review,gltr,llama70b,50,0.5555555555555556,0.4444444444444444
game_review,gpt2-base,llama70b,50,0.4,0.6
game_review,gpt2-large,llama70b,50,0.4666666666666667,0.5333333333333333
game_review,llmdet,llama70b,50,0.7555555555555555,0.2444444444444444
game_review,radar,llama70b,50,0.3333333333333333,0.6666666666666666
game_review,zerogpt,llama70b,50,0.2222222222222222,0.7777777777777778
news,binoculars,llama70b,50,0.0869565217391304,0.9130434782608696
news,chatgpt-roberta,llama70b,50,0.6521739130434783,0.3478260869565217
news,detectgpt,llama70b,50,0.4782608695652174,0.5217391304347826
news,fastdetectgpt,llama70b,50,0.2391304347826087,0.7608695652173914
